Source,Target,Weight
Annie,Ashe,0.028394698955147152
Darius,Poppy,0.028393527603429534
Kled,Pantheon,0.028383494259816268
Karma,Yorick,0.02838294926351243
Rakan,Zilean,0.02837796153794369
Soraka,Sylas,0.02837758096067853
Ornn,Rengar,0.02837509534030023
Garen,Kassadin,0.02837007380447605
Nidalee,Nocturne,0.02836674722869395
Teemo,Urgot,0.02836309576643261
Jhin,Vi,0.028360778182752948
Rammus,Shen,0.028360468433806078
Quinn,Shen,0.028357615493567193
Hecarim,Tryndamere,0.028346206227401364
Aatrox,Orianna,0.02830926092422769
Ashe,Yasuo,0.028305471621873954
Kled,Pyke,0.028303353622918987
Ryze,Zilean,0.028295056224834816
Orianna,Swain,0.028283216390293475
Gnar,Kled,0.028281417445796785
Elise,Viktor,0.028278945081113567
Corki,Nautilus,0.02826625168650803
Cassiopeia,Gragas,0.028260563119008805
Malphite,Twitch,0.02824656684056636
Illaoi,Morgana,0.028244639878648056
Galio,Hecarim,0.02824023174446367
Blitzcrank,Evelynn,0.028235673304196338
Evelynn,Riven,0.028226507933932412
Draven,Xayah,0.028224076381645057
Garen,Mordekaiser,0.02822200501714588
Cassiopeia,Elise,0.02822176840030684
Kennen,Leona,0.028204718433830673
Nidalee,Viktor,0.0281912775927742
Lissandra,Rumble,0.028182525348428876
Lux,Shaco,0.028165855381105533
Kayle,Nocturne,0.028165289489647298
Karthus,Vi,0.028160058512740782
Anivia,Thresh,0.028142742365163367
Nidalee,Orianna,0.028139059509086718
Shaco,Vayne,0.02812219155942017
Shaco,Thresh,0.028112022330257606
Jinx,Viktor,0.028106728444986136
Orianna,Renekton,0.028094529562760297
Ashe,Jayce,0.028085318996558462
Kindred,Orianna,0.02808186328890728
Kindred,Rumble,0.02808136313529605
Kayle,Orianna,0.028071810321469003
Fizz,Rammus,0.02806980832820407
Fizz,Ziggs,0.02806946106389018
Jinx,Nautilus,0.028062060914075225
Poppy,Soraka,0.028045491632922838
Kalista,Riven,0.028033419018620397
Leona,Volibear,0.02803302584234369
Kayle,Vi,0.028020779460187824
Gnar,Lissandra,0.02798740823684813
Lucian,Shen,0.027986713670929635
Fiora,Galio,0.02797177925883549
Shyvana,Skarner,0.027967346247853787
Elise,Fiora,0.027962878097341805
Kayn,Nautilus,0.027942021360566748
Fiora,Orianna,0.027932673709260974
Galio,Riven,0.027923633120539505
Ezreal,Heimerdinger,0.02791501384965872
Galio,Kayle,0.027908576294422095
Evelynn,Urgot,0.02790660825731206
Morgana,Ornn,0.02790113961821876
Malphite,Poppy,0.027889873241222683
Nasus,Sivir,0.027886798172101105
Cassiopeia,Talon,0.02788348993047645
Heimerdinger,Karthus,0.02787417111462432
Lucian,Lulu,0.027873434053546718
Aatrox,Ahri,0.02787310604513503
Nautilus,Warwick,0.02786914703905816
Kennen,Lucian,0.027845940232784958
Lissandra,Xayah,0.027834499150325216
Evelynn,Lux,0.027826337267487025
Illaoi,Irelia,0.027823290352425936
Quinn,Teemo,0.027816902537675433
Akali,Caitlyn,0.02781611839547601
Varus,Xerath,0.027787874891574593
Nami,Shen,0.0277824395041657
Jhin,Renekton,0.02777840056553877
Alistar,Illaoi,0.027776722462175264
Ahri,Renekton,0.02777008953872727
Kled,Rengar,0.02776988188561462
Blitzcrank,Nidalee,0.02776406036953103
Irelia,Jhin,0.027762120988768874
Sivir,Teemo,0.027755713812884962
Pantheon,Shaco,0.02775367993949513
Poppy,Vayne,0.027744327914203667
Ivern,Karthus,0.02772854706037142
Malzahar,Sion,0.0277249873580302
Ryze,Yorick,0.02771672454070368
Ashe,Nasus,0.02769358984169465
Galio,Pantheon,0.02769111884872535
Karma,Orianna,0.02768614072270523
Pantheon,Poppy,0.02768570939161595
Graves,Nasus,0.027685516191396604
Ornn,Singed,0.02768426673285056
Nautilus,Olaf,0.027670262673237113
Annie,Pantheon,0.027638750362183453
Ornn,Rakan,0.02762777570380243
Blitzcrank,Tristana,0.027615736799491725
Jax,Zoe,0.02759603216544484
Teemo,Zilean,0.027590291813196124
Morgana,Sion,0.02758422612078964
Cassiopeia,Varus,0.027582479172613094
Aatrox,Azir,0.027581796285500535
Jax,Varus,0.027578265750110256
Caitlyn,Kassadin,0.027575288274639016
Morgana,Nasus,0.027573427398504942
Elise,Olaf,0.027561127065938437
Evelynn,Kassadin,0.027553937756361314
Morgana,Yorick,0.027547301518079798
Ekko,Hecarim,0.027532459835250607
Azir,Galio,0.027521169121127308
Illaoi,Shen,0.02751038503035452
Darius,Veigar,0.02750543671559846
Soraka,Zoe,0.027503146833852406
Lucian,Veigar,0.027500502459416223
Tristana,Xerath,0.02749827361907895
Ekko,Pantheon,0.027490631131165857
Draven,Tristana,0.027481620985586017
Lux,Talon,0.027474413123889548
Caitlyn,Kennen,0.027472569507229094
Kayn,Twitch,0.02746211359318018
Katarina,Ryze,0.027460811389597863
Ahri,Swain,0.02744437730284434
Karthus,Shyvana,0.02743043304305165
Diana,Kayn,0.027423317111676615
Ekko,Gragas,0.027419917887297418
Amumu,Urgot,0.027388355292493567
Maokai,Sona,0.027376542172580898
Illaoi,Jhin,0.027369569561798
Karthus,Talon,0.02736876253393132
Draven,Graves,0.02736683717357126
Karthus,Shen,0.02735712585021907
Renekton,Swain,0.0273524125197711
Lux,Nidalee,0.027350711588193584
Kindred,Zoe,0.027349096909232498
Vayne,Zilean,0.027344899407989107
Leona,Poppy,0.027338663910304373
Nocturne,Renekton,0.027338073079460158
Corki,Kalista,0.027336719026216656
Orianna,Soraka,0.02732480900448743
Alistar,Teemo,0.027317556236885202
Jhin,Kassadin,0.027310441327856393
Bard,Kennen,0.027308595824888288
Olaf,Vi,0.027306769691358625
Ashe,Vladimir,0.027299045369237794
Varus,Viktor,0.027291943494073427
Annie,Leona,0.02728484754162608
Kindred,Zed,0.027284714545801333
Diana,Yasuo,0.027279244288426117
Graves,Karma,0.027275818946700628
Elise,Urgot,0.027270627770146216
Olaf,Yasuo,0.027263498869837276
Nocturne,Teemo,0.027258344048687412
Garen,Lux,0.027246792884367203
Mordekaiser,Ornn,0.02723568836173925
Fiora,Talon,0.027230617767061753
Ekko,Lucian,0.02722338083546549
Sona,Xerath,0.0271956971364933
Jinx,Zed,0.027194485768163648
Fizz,Viktor,0.027190339969309002
Syndra,Thresh,0.02717268008456562
Viktor,Zilean,0.02716471896692271
Graves,Renekton,0.027153917562438363
Darius,Ekko,0.02715095971488672
Brand,Yorick,0.027141021319353836
Poppy,Rengar,0.02711561402633863
Malzahar,Rammus,0.02711306335825589
Karthus,Orianna,0.02711011449536886
Evelynn,Katarina,0.027106240276772126
Azir,Xayah,0.027100360295206898
Trundle,Yorick,0.027096191704062862
Alistar,Irelia,0.027087793356426512
Amumu,Illaoi,0.027078971329379864
Garen,Talon,0.027072164169851184
Kennen,Yasuo,0.02707149837414418
Brand,Shen,0.02707042991414712
Corki,Ekko,0.02706689209263885
Alistar,Vi,0.0270651692756264
Kled,Veigar,0.0270587551516156
Leona,Malzahar,0.027057592052877832
Blitzcrank,Katarina,0.027031118191754248
Graves,Jinx,0.027014559313426785
Annie,Sona,0.027012642386044332
Fizz,Jinx,0.027012441432404
Syndra,Talon,0.027010523105896328
Nocturne,Sivir,0.026984728947642044
Gangplank,Poppy,0.02698261197876295
Draven,Nasus,0.02697570762637882
Malzahar,Yorick,0.026967277552245005
Hecarim,Talon,0.026958973005495226
Ivern,Taliyah,0.026943009340732557
Bard,Veigar,0.026934898752411732
Lissandra,Malphite,0.02692799081926608
Maokai,Tryndamere,0.02692652794314552
Brand,Lucian,0.02690866358902024
Urgot,Xerath,0.026880442010192084
Cassiopeia,Yorick,0.026878215861326788
Anivia,Morgana,0.026861655275563483
Brand,Gragas,0.02685826955014671
Brand,Swain,0.026852769445179156
Galio,Jhin,0.026849418326244108
Amumu,Garen,0.026846977190449664
Shyvana,Udyr,0.026827830885986004
Camille,Yorick,0.02682628062942679
Lissandra,Rakan,0.026806942314134295
Ekko,Elise,0.026806505263103006
Poppy,Teemo,0.026804852693345947
Malphite,Rumble,0.026799492688877748
Morgana,Ryze,0.026798523077135802
Kayn,Ryze,0.02674645838939462
Ekko,Lux,0.026739827286359166
Lucian,Zyra,0.02673617582268115
Orianna,Varus,0.026730077222979015
Darius,Leona,0.02672733107009154
Brand,Sivir,0.026727055002919234
Illaoi,Kassadin,0.026703141634763013
Draven,Olaf,0.026680205368121414
Morgana,Rumble,0.026676903188723795
Brand,Garen,0.026672900352749843
Evelynn,Olaf,0.0266635009993458
Malphite,Shaco,0.02666197006536475
Blitzcrank,Diana,0.0266571374216176
Alistar,Zoe,0.026644674538437427
Leona,Ornn,0.02664325679928746
Ashe,Irelia,0.026642290225699028
Corki,Pantheon,0.026630494276923572
Ryze,Xerath,0.026630377272816964
Elise,Rumble,0.02662588817526209
Anivia,Karthus,0.0266206645656521
Ornn,Taric,0.026618179392962765
Malzahar,Renekton,0.02661543075779238
Renekton,Tryndamere,0.026612071792691587
Fiddlesticks,Taric,0.026596299738872977
Ivern,Warwick,0.02659355674160921
Ahri,Shyvana,0.026590599065357767
Blitzcrank,Rumble,0.026579832511506477
Renekton,Sejuani,0.026578124604754855
Ahri,Fiora,0.026573807402818086
Ahri,Rakan,0.026543711044991813
Rumble,Syndra,0.026533594991595535
Rumble,Vi,0.02653167777240017
Tryndamere,Udyr,0.02652306340486609
Caitlyn,Fiddlesticks,0.026496877173940857
Tristana,Zilean,0.02649036277201594
Kled,Neeko,0.026484999677764718
Rammus,Vladimir,0.026483624373522634
Darius,Viktor,0.02646320583400027
Kayle,Veigar,0.026456825535022214
Kennen,Olaf,0.02643484718547945
Leona,Orianna,0.026428592033085885
Camille,Twitch,0.026425539402186372
Ivern,Sion,0.026405502176771616
Sejuani,Volibear,0.02639597190767559
Rammus,Zilean,0.026392487280900163
Elise,Pyke,0.02638904821272266
Azir,Olaf,0.026384694851224823
Karma,Kassadin,0.02638433180468845
Illaoi,Singed,0.026382799600089043
Braum,Rammus,0.026382159970072643
Lucian,Yorick,0.026378984818167903
Janna,Orianna,0.026371090948798154
Taliyah,Xerath,0.02636648354420733
Fiora,Shen,0.026363077511928526
Fizz,Olaf,0.02634644865014269
Jhin,Pantheon,0.026344864463701212
Anivia,Ziggs,0.026343748654347618
Fizz,Graves,0.02634317686140796
Kled,Riven,0.02633352557063163
Ashe,Malzahar,0.026328314670789867
Karthus,Rumble,0.026312542713226406
Skarner,Warwick,0.02631088431870605
Ornn,Zoe,0.02630844591815574
Akali,Sivir,0.026307110290377054
Malzahar,Vayne,0.02630308623549898
Skarner,Volibear,0.026299094240047814
Fiora,Lissandra,0.026295466728543847
Diana,Thresh,0.02629504392724004
Poppy,Tristana,0.026271015177196898
Nasus,Soraka,0.026268846874020257
Ahri,Graves,0.026256290367626823
Kindred,Teemo,0.026251744554382464
Sivir,Vi,0.026248542749387527
Pantheon,Sivir,0.026243592984631352
Kalista,Zed,0.026243306223767426
Kassadin,Kennen,0.026236591761818213
Poppy,Rammus,0.026236505833131557
Rammus,Rengar,0.02623473357287477
Maokai,Urgot,0.026230402747906306
Gnar,Sylas,0.026224945161784013
Maokai,Rumble,0.0262249284622921
Lissandra,Varus,0.026221013500881303
Karthus,Zyra,0.026216929553811774
Alistar,Tristana,0.026215725204106977
Jinx,Lissandra,0.026215517320166016
Fiora,Rumble,0.026175669108642732
Tryndamere,Yasuo,0.0261746511980811
Blitzcrank,Kassadin,0.026154224704896166
Kennen,Xerath,0.026151002836968976
Neeko,Varus,0.026150012535311185
Caitlyn,Evelynn,0.02614854791749729
Evelynn,Zoe,0.026138433437837914
Braum,Lissandra,0.026137181146501126
Draven,Mordekaiser,0.02613461131475006
Nami,Orianna,0.026129929497052597
Garen,Rumble,0.02611991254940701
Kalista,Neeko,0.02611829088778947
Jayce,Xayah,0.026114900550097124
Kennen,Pantheon,0.026105321716232064
Kayn,Yorick,0.02610190051307775
Galio,Karthus,0.026080694730595017
Kindred,Xayah,0.02606892742728164
Malzahar,Shen,0.026066262939103153
Ornn,Vayne,0.026046542259355043
Lucian,Nasus,0.026040409443041743
Annie,Nocturne,0.02602548009335135
Annie,Malzahar,0.026013970398494436
Brand,Hecarim,0.02601217399911587
Poppy,Volibear,0.02600309239131801
Kayle,Rumble,0.02599617336564678
Graves,Trundle,0.025984878030347755
Anivia,Ashe,0.025980558381425184
Cassiopeia,Sivir,0.025978521411088903
Amumu,Xerath,0.02597412803272102
Kayle,Soraka,0.025963633888833732
Skarner,Varus,0.025957339978944807
Lux,Urgot,0.025955611770563367
Aatrox,Malzahar,0.025955029647847083
Kayle,Xerath,0.025947303714597823
Ahri,Tristana,0.02593998382653285
Annie,Jax,0.025922568553437785
Brand,Sylas,0.02588421345308111
Nocturne,Taliyah,0.02587553084564273
Leona,Yorick,0.02587536837255412
Akali,Alistar,0.025871110672214932
Amumu,Vayne,0.025861846773949655
Twitch,Xerath,0.025851349110756074
Jayce,Varus,0.025850654436444933
Pantheon,Trundle,0.025848258608223016
Fiora,Maokai,0.025846197608871264
Brand,Urgot,0.02584522915126749
Katarina,Nidalee,0.025838159816029046
Kennen,Sivir,0.02582994833137036
Heimerdinger,Malzahar,0.02582444634134571
Nocturne,Rumble,0.025823968549729306
Gnar,Kayle,0.025819651078521952
Alistar,Malzahar,0.025805093176595816
Gragas,Rakan,0.025805084665017623
Gangplank,Thresh,0.02579729994756593
Gragas,Sivir,0.02579218015017376
Kennen,Lulu,0.02578695827621124
Bard,Galio,0.025785971753245134
Hecarim,Teemo,0.025780345755777666
Fiddlesticks,Lissandra,0.025765272484616308
Shen,Trundle,0.025764109209251655
Pyke,Swain,0.025761064243708717
Hecarim,Jinx,0.025755284762040122
Jhin,Poppy,0.025751739367964405
Akali,Karthus,0.02574515561625617
Ashe,Azir,0.025743727594904186
Diana,Galio,0.02574058236894669
Fizz,Tristana,0.025738429895724356
Morgana,Trundle,0.02573513199903087
Quinn,Viktor,0.02571585480707001
Riven,Yorick,0.025710627074796537
Annie,Fiddlesticks,0.025701091313230763
Lissandra,Poppy,0.025694786039034793
Irelia,Karma,0.02569359443008248
Nidalee,Vi,0.025688279329288216
Kayn,Skarner,0.025672622772077606
Lux,Viktor,0.025669498505475785
Graves,Kassadin,0.025669205893000643
Nautilus,Shaco,0.025665226692823073
Galio,Illaoi,0.025642165987698196
Ivern,Sylas,0.02562817471704966
Jinx,Malphite,0.02560169154544325
Lux,Vladimir,0.025593939288870604
Katarina,Sivir,0.025585345481467667
Fiddlesticks,Jhin,0.025565969555008103
Galio,Yorick,0.02555954279462596
Irelia,Xayah,0.02555277771795667
Ashe,Karthus,0.025545232542861132
Rammus,Yorick,0.025536772778682555
Lissandra,Zyra,0.025534692245601755
Illaoi,Olaf,0.02553232840755556
Ashe,Brand,0.025531102021011477
Akali,Swain,0.025530258533485437
Fiora,Malphite,0.025518383499756957
Malzahar,Thresh,0.025513609947207742
Jinx,Pantheon,0.025512306566649885
Galio,Renekton,0.02550282359259606
Nocturne,Volibear,0.025502766133892765
Graves,Kayle,0.02549833619054396
Alistar,Hecarim,0.025474115619563774
Fiora,Teemo,0.02546406687047384
Amumu,Orianna,0.025459932055523153
Ekko,Vi,0.025457242814261757
Sejuani,Viktor,0.02545527668109421
Morgana,Taliyah,0.02545317192066951
Soraka,Vladimir,0.02544588190740703
Lux,Rammus,0.025418268511336148
Jayce,Jhin,0.025397681618885712
Jax,Quinn,0.025390703963306845
Olaf,Riven,0.025388427698923362
Diana,Ekko,0.025379973826014708
Fiddlesticks,Kayn,0.02534589383804504
Corki,Galio,0.025326998825772662
Vladimir,Zilean,0.02532464668927243
Jhin,Urgot,0.025318838630757394
Fiddlesticks,Gragas,0.025308057039953223
Alistar,Nasus,0.02530377413937209
Pyke,Varus,0.025294131672025023
Olaf,Vladimir,0.025288904717488743
Gragas,Shaco,0.025287444283584086
Jhin,Kindred,0.025270635374953995
Darius,Lissandra,0.02526977026274382
Swain,Thresh,0.025263951753620076
Fiora,Morgana,0.02525571110911625
Ahri,Darius,0.02525189673025712
Karthus,Nautilus,0.02524971952839822
Jinx,Nidalee,0.025245633059828514
Jax,Singed,0.025241893001940567
Illaoi,Veigar,0.025240739969173295
Malphite,Neeko,0.025238276832078875
Sona,Taric,0.025233500416665562
Elise,Xayah,0.025222293070294152
Blitzcrank,Corki,0.025219295129163558
Kassadin,Taliyah,0.02521169128956367
Pyke,Yorick,0.02520489981671347
Garen,Veigar,0.02520473394764459
Lissandra,Ziggs,0.025204723309695743
Tryndamere,Vladimir,0.02520375703911389
Irelia,Rakan,0.02520156563300041
Hecarim,Lux,0.02520152399724921
Kalista,Pyke,0.025200593344400588
Kled,Yasuo,0.02519681754262877
Olaf,Sejuani,0.025190707112888545
Irelia,Nocturne,0.025181147553538678
Kennen,Teemo,0.025169586119601944
Rengar,Xerath,0.0251657763211338
Fizz,Malzahar,0.02515816610424047
Mordekaiser,Taric,0.025153926667575866
Olaf,Taric,0.025143985177237
Jayce,Teemo,0.025143285762150157
Kled,Thresh,0.02513768944961508
Gnar,Jayce,0.025126651026609804
Blitzcrank,Ekko,0.02512000155080532
Hecarim,Morgana,0.025113069161918713
Kayn,Swain,0.02510584001263227
Aatrox,Cassiopeia,0.02510270094728003
Kled,Nautilus,0.025099557350070304
Lucian,Quinn,0.025099022487111308
Pantheon,Tryndamere,0.025091743701254637
Quinn,Vladimir,0.02508576629584524
Fizz,Jhin,0.025067842466672353
Neeko,Viktor,0.025039077714476724
Illaoi,Pyke,0.02503648543788104
Diana,Jax,0.025035437111869528
Sejuani,Shen,0.02502133432630394
Kindred,Pyke,0.025011823818943717
Annie,Brand,0.0250105733088307
Galio,Rumble,0.0250067400008377
Tristana,Viktor,0.024998374255809405
Karma,Taliyah,0.02498375370189279
Sylas,Warwick,0.024983229751176658
Nasus,Udyr,0.024969297508712546
Shyvana,Sion,0.024968365329516327
Akali,Syndra,0.024958026596889935
Gnar,Vi,0.02494624690229602
Elise,Shaco,0.02493829048418663
Annie,Janna,0.0249331558443994
Caitlyn,Kayn,0.024918616057964332
Karma,Nasus,0.02491601022010312
Riven,Xayah,0.024900642716769904
Varus,Vi,0.02489010188013427
Bard,Teemo,0.02488845872284042
Evelynn,Yasuo,0.024879223494049682
Karma,Vi,0.024872679288854515
Katarina,Lux,0.024867984965173756
Jax,Mordekaiser,0.0248616847444718
Diana,Veigar,0.024856752296696486
Galio,Kayn,0.024843713984904474
Blitzcrank,Heimerdinger,0.024838805913559456
Orianna,Pantheon,0.024834551654499267
Nasus,Olaf,0.0248343865736232
Ashe,Sylas,0.024821589702863828
Graves,Lux,0.024817159922519802
Ashe,Janna,0.02480003522213383
Quinn,Veigar,0.024792657039450723
Gragas,Jhin,0.0247916403404118
Lulu,Pantheon,0.02479103727399468
Jhin,Zilean,0.024790263617494944
Aatrox,Corki,0.02478634039991553
Ashe,Galio,0.02477369110190671
Vi,Zed,0.02476770563601604
Talon,Urgot,0.024765647629207316
Elise,Poppy,0.024760170295236944
Karthus,Renekton,0.02475961763842975
Jhin,Nami,0.02473627003724383
Hecarim,Zilean,0.024732280083728148
Gragas,Ornn,0.024730807611979544
Ahri,Nasus,0.02472995803474494
Quinn,Trundle,0.02472885528936409
Ornn,Pantheon,0.02472785800258903
Gangplank,Singed,0.024726861082393047
Ashe,Diana,0.02472421967731772
Graves,Morgana,0.024719561101321452
Gangplank,Pantheon,0.024719350197671547
Illaoi,Jinx,0.024714603750835652
Jhin,Zyra,0.024712175010620535
Yorick,Zilean,0.02470418262317352
Evelynn,Trundle,0.024702491614772382
Jax,Shaco,0.02469299602979016
Ekko,Neeko,0.024660504704055765
Swain,Taliyah,0.02463566598461564
Braum,Pantheon,0.024635610468273974
Ahri,Teemo,0.024633788971937562
Alistar,Annie,0.02461962971377823
Lissandra,Nidalee,0.024618083835736205
Neeko,Yorick,0.02461185579521581
Nasus,Pyke,0.024592570121664156
Orianna,Ziggs,0.02459152289042499
Ahri,Xayah,0.024589871516329326
Irelia,Vi,0.024573815716232995
Camille,Diana,0.02457266456041987
Maokai,Soraka,0.02456221389694426
Lucian,Poppy,0.024561268425945554
Fiora,Trundle,0.024560383415224953
Jayce,Xerath,0.024541725584667093
Olaf,Ryze,0.024540244045462803
Sion,Zyra,0.024533076235993944
Jayce,Katarina,0.0245291633445685
Nidalee,Sivir,0.024528648498952692
Neeko,Twitch,0.02452266704986156
Hecarim,Sivir,0.02452091488960279
Mordekaiser,Tristana,0.024519921845500968
Kayn,Neeko,0.024514951954689227
Gragas,Janna,0.024509698942934012
Ahri,Ornn,0.02450796907946201
Gnar,Nasus,0.0244977883758075
Annie,Fizz,0.0244870531232868
Morgana,Tryndamere,0.02448341148439169
Corki,Jax,0.024476462679623747
Shen,Yasuo,0.02447032180396321
Diana,Kayle,0.024464329568692437
Fiora,Kindred,0.02444007227308285
Nami,Poppy,0.024438481015837978
Diana,Evelynn,0.02443073276528809
Gangplank,Zed,0.02442496222422859
Cassiopeia,Riven,0.024402378670516686
Poppy,Rumble,0.024399100603589033
Evelynn,Talon,0.02438748494419545
Shaco,Veigar,0.024382633302006747
Rammus,Twitch,0.02437611650649607
Karthus,Leona,0.024345158601563013
Galio,Katarina,0.024332139438661304
Gangplank,Illaoi,0.024317567169725916
Brand,Orianna,0.02431156825168515
Ekko,Illaoi,0.024301012823846842
Jayce,Kalista,0.024289035798098317
Jhin,Lulu,0.024287615265197335
Hecarim,Veigar,0.024281847519512303
Blitzcrank,Kled,0.02427913810358929
Shaco,Volibear,0.02427604213238753
Anivia,Ryze,0.024270668710102174
Corki,Varus,0.024268409131051858
Irelia,Leona,0.02426306019834099
Kayle,Zilean,0.024262874120441334
Pyke,Taliyah,0.024260500517583727
Neeko,Shyvana,0.02425250523732688
Fizz,Kled,0.024243168360190852
Neeko,Talon,0.02423259632015525
Kennen,Tristana,0.02423066072630837
Shyvana,Sivir,0.024230033628054128
Jinx,Sejuani,0.024226315862666346
Darius,Nocturne,0.024219252949281532
Camille,Darius,0.02421804639507885
Braum,Veigar,0.024209598582770435
Kayn,Veigar,0.024209207934344078
Aatrox,Illaoi,0.024189336225010065
Fizz,Nautilus,0.024183339655633802
Darius,Jinx,0.02417216941377031
Kayn,Ornn,0.024152413050898137
Ahri,Varus,0.024148384585713716
Alistar,Xayah,0.02414534991539772
Ekko,Nautilus,0.024141082051223152
Jinx,Zyra,0.024140786882614867
